Kod;Nazwa;Rok;Kategoria;Jednostka;Value
1411000;Powiat makowski;2016;o charakterze gospodarczym;-;587.0
1411000;Powiat makowski;2016;o charakterze kryminalnym;-;304.0
1411000;Powiat makowski;2016;ogółem;-;1065.0
1411000;Powiat makowski;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;129.0
1411000;Powiat makowski;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;140.0
1411000;Powiat makowski;2016;przeciwko mieniu;-;490.0
1411000;Powiat makowski;2016;przeciwko rodzinie i opiece;-;23.0
1411000;Powiat makowski;2016;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;21.0
1411000;Powiat makowski;2016;przeciwko życiu i zdrowiu;-;25.0
1411000;Powiat makowski;2017;o charakterze gospodarczym;-;285.0
1411000;Powiat makowski;2017;o charakterze kryminalnym;-;435.0
1411000;Powiat makowski;2017;ogółem;-;886.0
1411000;Powiat makowski;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;128.0
1411000;Powiat makowski;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;145.0
1411000;Powiat makowski;2017;przeciwko mieniu;-;310.0
1411000;Powiat makowski;2017;przeciwko rodzinie i opiece;-;31.0
1411000;Powiat makowski;2017;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;10.0
1411000;Powiat makowski;2017;przeciwko życiu i zdrowiu;-;16.0
1411000;Powiat makowski;2018;o charakterze gospodarczym;-;108.0
1411000;Powiat makowski;2018;o charakterze kryminalnym;-;398.0
1411000;Powiat makowski;2018;ogółem;-;673.0
1411000;Powiat makowski;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;128.0
1411000;Powiat makowski;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;131.0
1411000;Powiat makowski;2018;przeciwko mieniu;-;241.0
1411000;Powiat makowski;2018;przeciwko rodzinie i opiece;-;127.0
1411000;Powiat makowski;2018;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;16.0
1411000;Powiat makowski;2018;przeciwko życiu i zdrowiu;-;11.0
1411000;Powiat makowski;2019;o charakterze gospodarczym;-;140.0
1411000;Powiat makowski;2019;o charakterze kryminalnym;-;460.0
1411000;Powiat makowski;2019;ogółem;-;838.0
1411000;Powiat makowski;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;155.0
1411000;Powiat makowski;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;167.0
1411000;Powiat makowski;2019;przeciwko mieniu;-;238.0
1411000;Powiat makowski;2019;przeciwko rodzinie i opiece;-;102.0
1411000;Powiat makowski;2019;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;30.0
1411000;Powiat makowski;2019;przeciwko życiu i zdrowiu;-;22.0
1411000;Powiat makowski;2020;o charakterze gospodarczym;-;128.0
1411000;Powiat makowski;2020;o charakterze kryminalnym;-;628.0
1411000;Powiat makowski;2020;ogółem;-;923.0
1411000;Powiat makowski;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;121.0
1411000;Powiat makowski;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;127.0
1411000;Powiat makowski;2020;przeciwko mieniu;-;270.0
1411000;Powiat makowski;2020;przeciwko rodzinie i opiece;-;92.0
1411000;Powiat makowski;2020;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;245.0
1411000;Powiat makowski;2020;przeciwko życiu i zdrowiu;-;25.0
1411000;Powiat makowski;2021;o charakterze gospodarczym;-;708.0
1411000;Powiat makowski;2021;o charakterze kryminalnym;-;532.0
1411000;Powiat makowski;2021;ogółem;-;1369.0
1411000;Powiat makowski;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;93.0
1411000;Powiat makowski;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;101.0
1411000;Powiat makowski;2021;przeciwko mieniu;-;240.0
1411000;Powiat makowski;2021;przeciwko rodzinie i opiece;-;91.0
1411000;Powiat makowski;2021;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;83.0
1411000;Powiat makowski;2021;przeciwko życiu i zdrowiu;-;21.0
1411000;Powiat makowski;2022;o charakterze gospodarczym;-;273.0
1411000;Powiat makowski;2022;o charakterze kryminalnym;-;478.0
1411000;Powiat makowski;2022;ogółem;-;899.0
1411000;Powiat makowski;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;105.0
1411000;Powiat makowski;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;112.0
1411000;Powiat makowski;2022;przeciwko mieniu;-;263.0
1411000;Powiat makowski;2022;przeciwko rodzinie i opiece;-;68.0
1411000;Powiat makowski;2022;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;22.0
1411000;Powiat makowski;2022;przeciwko życiu i zdrowiu;-;11.0
1411000;Powiat makowski;2023;o charakterze gospodarczym;-;323.0
1411000;Powiat makowski;2023;o charakterze kryminalnym;-;462.0
1411000;Powiat makowski;2023;ogółem;-;933.0
1411000;Powiat makowski;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;99.0
1411000;Powiat makowski;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;106.0
1411000;Powiat makowski;2023;przeciwko mieniu;-;266.0
1411000;Powiat makowski;2023;przeciwko rodzinie i opiece;-;69.0
1411000;Powiat makowski;2023;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;22.0
1411000;Powiat makowski;2023;przeciwko życiu i zdrowiu;-;19.0
1411000;Powiat makowski;2024;o charakterze gospodarczym;-;99.0
1411000;Powiat makowski;2024;o charakterze kryminalnym;-;334.0
1411000;Powiat makowski;2024;ogółem;-;584.0
1411000;Powiat makowski;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;82.0
1411000;Powiat makowski;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;95.0
1411000;Powiat makowski;2024;przeciwko mieniu;-;209.0
1411000;Powiat makowski;2024;przeciwko rodzinie i opiece;-;66.0
1411000;Powiat makowski;2024;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;23.0
1411000;Powiat makowski;2024;przeciwko życiu i zdrowiu;-;13.0
1412000;Powiat miński;2013;o charakterze gospodarczym;-;201.0
1412000;Powiat miński;2013;o charakterze kryminalnym;-;1822.0
1412000;Powiat miński;2013;ogółem;-;2772.0
1412000;Powiat miński;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;672.0
1412000;Powiat miński;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;672.0
1412000;Powiat miński;2013;przeciwko mieniu;-;1291.0
1412000;Powiat miński;2013;przeciwko rodzinie i opiece;-;193.0
1412000;Powiat miński;2013;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;59.0
1412000;Powiat miński;2013;przeciwko życiu i zdrowiu;-;82.0
1412000;Powiat miński;2014;o charakterze gospodarczym;-;248.0
1412000;Powiat miński;2014;o charakterze kryminalnym;-;1599.0
1412000;Powiat miński;2014;ogółem;-;2357.0
1412000;Powiat miński;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;433.0
1412000;Powiat miński;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;434.0
1412000;Powiat miński;2014;przeciwko mieniu;-;1070.0
1412000;Powiat miński;2014;przeciwko rodzinie i opiece;-;244.0
1412000;Powiat miński;2014;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;84.0
1412000;Powiat miński;2014;przeciwko życiu i zdrowiu;-;56.0
1412000;Powiat miński;2015;o charakterze gospodarczym;-;234.0
1412000;Powiat miński;2015;o charakterze kryminalnym;-;1541.0
1412000;Powiat miński;2015;ogółem;-;2198.0
1412000;Powiat miński;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;349.0
1412000;Powiat miński;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;365.0
1412000;Powiat miński;2015;przeciwko mieniu;-;974.0
1412000;Powiat miński;2015;przeciwko rodzinie i opiece;-;258.0
1412000;Powiat miński;2015;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;77.0
1412000;Powiat miński;2015;przeciwko życiu i zdrowiu;-;60.0
1412000;Powiat miński;2016;o charakterze gospodarczym;-;237.0
1412000;Powiat miński;2016;o charakterze kryminalnym;-;1544.0
1412000;Powiat miński;2016;ogółem;-;2259.0
1412000;Powiat miński;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;353.0
1412000;Powiat miński;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;396.0
1412000;Powiat miński;2016;przeciwko mieniu;-;998.0
1412000;Powiat miński;2016;przeciwko rodzinie i opiece;-;175.0
1412000;Powiat miński;2016;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;82.0
1412000;Powiat miński;2016;przeciwko życiu i zdrowiu;-;71.0
1412000;Powiat miński;2017;o charakterze gospodarczym;-;241.0
1412000;Powiat miński;2017;o charakterze kryminalnym;-;1375.0
1412000;Powiat miński;2017;ogółem;-;2109.0
1412000;Powiat miński;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;335.0
1412000;Powiat miński;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;371.0
1412000;Powiat miński;2017;przeciwko mieniu;-;847.0
1412000;Powiat miński;2017;przeciwko rodzinie i opiece;-;204.0
1412000;Powiat miński;2017;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;76.0
1412000;Powiat miński;2017;przeciwko życiu i zdrowiu;-;68.0
1412000;Powiat miński;2018;o charakterze gospodarczym;-;288.0
1412000;Powiat miński;2018;o charakterze kryminalnym;-;1593.0
1412000;Powiat miński;2018;ogółem;-;2326.0
1412000;Powiat miński;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;304.0
1412000;Powiat miński;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;337.0
1412000;Powiat miński;2018;przeciwko mieniu;-;844.0
1412000;Powiat miński;2018;przeciwko rodzinie i opiece;-;495.0
1412000;Powiat miński;2018;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;79.0
1412000;Powiat miński;2018;przeciwko życiu i zdrowiu;-;52.0
1412000;Powiat miński;2019;o charakterze gospodarczym;-;344.0
1412000;Powiat miński;2019;o charakterze kryminalnym;-;1472.0
1412000;Powiat miński;2019;ogółem;-;2298.0
1412000;Powiat miński;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;343.0
1412000;Powiat miński;2019;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;372.0
1412000;Powiat miński;2019;przeciwko mieniu;-;888.0
1412000;Powiat miński;2019;przeciwko rodzinie i opiece;-;339.0
1412000;Powiat miński;2019;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;100.0
1412000;Powiat miński;2019;przeciwko życiu i zdrowiu;-;46.0
1412000;Powiat miński;2020;o charakterze gospodarczym;-;265.0
1412000;Powiat miński;2020;o charakterze kryminalnym;-;1220.0
1412000;Powiat miński;2020;ogółem;-;1838.0
1412000;Powiat miński;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;238.0
1412000;Powiat miński;2020;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;253.0
1412000;Powiat miński;2020;przeciwko mieniu;-;761.0
1412000;Powiat miński;2020;przeciwko rodzinie i opiece;-;327.0
1412000;Powiat miński;2020;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;69.0
1412000;Powiat miński;2020;przeciwko życiu i zdrowiu;-;48.0
1412000;Powiat miński;2021;o charakterze gospodarczym;-;373.0
1412000;Powiat miński;2021;o charakterze kryminalnym;-;1413.0
1412000;Powiat miński;2021;ogółem;-;2230.0
1412000;Powiat miński;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;309.0
1412000;Powiat miński;2021;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;335.0
1412000;Powiat miński;2021;przeciwko mieniu;-;964.0
1412000;Powiat miński;2021;przeciwko rodzinie i opiece;-;313.0
1412000;Powiat miński;2021;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;59.0
1412000;Powiat miński;2021;przeciwko życiu i zdrowiu;-;32.0
1412000;Powiat miński;2022;o charakterze gospodarczym;-;363.0
1412000;Powiat miński;2022;o charakterze kryminalnym;-;1310.0
1412000;Powiat miński;2022;ogółem;-;2081.0
1412000;Powiat miński;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;271.0
1412000;Powiat miński;2022;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;295.0
1412000;Powiat miński;2022;przeciwko mieniu;-;902.0
1412000;Powiat miński;2022;przeciwko rodzinie i opiece;-;243.0
1412000;Powiat miński;2022;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;54.0
1412000;Powiat miński;2022;przeciwko życiu i zdrowiu;-;47.0
1412000;Powiat miński;2023;o charakterze gospodarczym;-;367.0
1412000;Powiat miński;2023;o charakterze kryminalnym;-;1213.0
1412000;Powiat miński;2023;ogółem;-;1892.0
1412000;Powiat miński;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;207.0
1412000;Powiat miński;2023;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;218.0
1412000;Powiat miński;2023;przeciwko mieniu;-;880.0
1412000;Powiat miński;2023;przeciwko rodzinie i opiece;-;212.0
1412000;Powiat miński;2023;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;66.0
1412000;Powiat miński;2023;przeciwko życiu i zdrowiu;-;51.0
1412000;Powiat miński;2024;o charakterze gospodarczym;-;329.0
1412000;Powiat miński;2024;o charakterze kryminalnym;-;1088.0
1412000;Powiat miński;2024;ogółem;-;1779.0
1412000;Powiat miński;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;220.0
1412000;Powiat miński;2024;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;240.0
1412000;Powiat miński;2024;przeciwko mieniu;-;821.0
1412000;Powiat miński;2024;przeciwko rodzinie i opiece;-;189.0
1412000;Powiat miński;2024;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;60.0
1412000;Powiat miński;2024;przeciwko życiu i zdrowiu;-;54.0
1413000;Powiat mławski;2013;o charakterze gospodarczym;-;419.0
1413000;Powiat mławski;2013;o charakterze kryminalnym;-;1177.0
1413000;Powiat mławski;2013;ogółem;-;2008.0
1413000;Powiat mławski;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;369.0
1413000;Powiat mławski;2013;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;371.0
1413000;Powiat mławski;2013;przeciwko mieniu;-;1002.0
1413000;Powiat mławski;2013;przeciwko rodzinie i opiece;-;124.0
1413000;Powiat mławski;2013;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;24.0
1413000;Powiat mławski;2013;przeciwko życiu i zdrowiu;-;33.0
1413000;Powiat mławski;2014;o charakterze gospodarczym;-;148.0
1413000;Powiat mławski;2014;o charakterze kryminalnym;-;755.0
1413000;Powiat mławski;2014;ogółem;-;1146.0
1413000;Powiat mławski;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;200.0
1413000;Powiat mławski;2014;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;200.0
1413000;Powiat mławski;2014;przeciwko mieniu;-;553.0
1413000;Powiat mławski;2014;przeciwko rodzinie i opiece;-;96.0
1413000;Powiat mławski;2014;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;33.0
1413000;Powiat mławski;2014;przeciwko życiu i zdrowiu;-;35.0
1413000;Powiat mławski;2015;o charakterze gospodarczym;-;95.0
1413000;Powiat mławski;2015;o charakterze kryminalnym;-;642.0
1413000;Powiat mławski;2015;ogółem;-;997.0
1413000;Powiat mławski;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;210.0
1413000;Powiat mławski;2015;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;215.0
1413000;Powiat mławski;2015;przeciwko mieniu;-;449.0
1413000;Powiat mławski;2015;przeciwko rodzinie i opiece;-;88.0
1413000;Powiat mławski;2015;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;22.0
1413000;Powiat mławski;2015;przeciwko życiu i zdrowiu;-;19.0
1413000;Powiat mławski;2016;o charakterze gospodarczym;-;209.0
1413000;Powiat mławski;2016;o charakterze kryminalnym;-;576.0
1413000;Powiat mławski;2016;ogółem;-;1011.0
1413000;Powiat mławski;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;185.0
1413000;Powiat mławski;2016;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;193.0
1413000;Powiat mławski;2016;przeciwko mieniu;-;466.0
1413000;Powiat mławski;2016;przeciwko rodzinie i opiece;-;44.0
1413000;Powiat mławski;2016;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;31.0
1413000;Powiat mławski;2016;przeciwko życiu i zdrowiu;-;37.0
1413000;Powiat mławski;2017;o charakterze gospodarczym;-;236.0
1413000;Powiat mławski;2017;o charakterze kryminalnym;-;553.0
1413000;Powiat mławski;2017;ogółem;-;987.0
1413000;Powiat mławski;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;163.0
1413000;Powiat mławski;2017;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;165.0
1413000;Powiat mławski;2017;przeciwko mieniu;-;463.0
1413000;Powiat mławski;2017;przeciwko rodzinie i opiece;-;69.0
1413000;Powiat mławski;2017;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;40.0
1413000;Powiat mławski;2017;przeciwko życiu i zdrowiu;-;36.0
1413000;Powiat mławski;2018;o charakterze gospodarczym;-;131.0
1413000;Powiat mławski;2018;o charakterze kryminalnym;-;694.0
1413000;Powiat mławski;2018;ogółem;-;1045.0
1413000;Powiat mławski;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe;-;162.0
1413000;Powiat mławski;2018;przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem;-;173.0
1413000;Powiat mławski;2018;przeciwko mieniu;-;374.0
1413000;Powiat mławski;2018;przeciwko rodzinie i opiece;-;150.0
1413000;Powiat mławski;2018;przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem;-;47.0
1413000;Powiat mławski;2018;przeciwko życiu i zdrowiu;-;48.0
1413000;Powiat mławski;2019;o charakterze gospodarczym;-;1465.0
