Województwo,Miejscowość,Nazwa punktu pomiarowego,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Kod punktu pomiarowego,Czas odniesienia,Laeq po korekcie [dB]
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"70,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"70,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"70,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"70,7"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"70,8"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"70,9"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,71
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"71,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"71,2"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"71,3"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"71,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"71,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"71,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"71,7"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"71,8"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"71,9"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,72
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"72,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"72,2"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"72,3"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"72,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"72,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"72,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"72,7"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"72,8"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"72,9"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,73
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"73,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"73,2"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"73,3"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"73,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"73,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"73,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"73,7"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"73,8"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"73,9"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,74
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"74,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"74,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"74,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"74,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 12h,"75,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"68,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"68,9"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"69,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"69,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,70
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"70,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"70,3"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"70,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"70,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"70,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"70,7"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"70,8"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"70,9"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,71
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"71,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"71,2"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"71,3"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"71,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"71,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"71,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"71,7"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"71,8"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"71,9"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,72
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"72,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"72,2"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"72,3"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"72,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"72,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"72,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"72,7"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"72,8"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"72,9"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,73
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"73,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"73,2"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"73,3"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"73,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"73,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"73,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"73,7"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"73,8"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"73,9"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,74
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"74,2"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"74,3"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"74,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Dzień 16h,"74,7"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"63,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"63,8"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"64,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"64,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"64,7"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"64,8"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"64,9"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"65,1"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"65,2"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"65,3"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"65,4"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"65,5"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"65,6"
dolnośląskie,Wrocław,P1 - Grunwaldzka,"17,068417","51,113667",Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2018-01-01 00:00:00,2018-12-31 23:59:00,pl. Grunwaldzki 51,D_02_000357_001,Noc 8h,"65,7"
