Województwo,Miejscowość,Nazwa punktu pomiarowego,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Kod punktu pomiarowego,Czas odniesienia,Laeq po korekcie [dB]
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-03-31 06:00:00,2019-04-01 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 12h,"64,9"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-03-31 06:00:00,2019-04-01 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 16h,"65,6"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-03-31 06:00:00,2019-04-01 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Noc 8h,"58,1"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-03-31 06:00:00,2019-04-01 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Wieczór 4h,67
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 06:00:00,2019-07-12 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 12h,"66,3"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 06:00:00,2019-07-12 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 16h,"65,8"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 06:00:00,2019-07-12 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Noc 8h,"59,5"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 06:00:00,2019-07-12 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Wieczór 4h,"63,9"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-13 06:00:00,2019-07-14 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 12h,"66,2"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-13 06:00:00,2019-07-14 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 16h,"65,8"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-13 06:00:00,2019-07-14 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Noc 8h,58
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-13 06:00:00,2019-07-14 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Wieczór 4h,"64,3"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-14 06:00:00,2019-07-15 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 12h,65
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-14 06:00:00,2019-07-15 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 16h,"65,2"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-14 06:00:00,2019-07-15 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Noc 8h,61
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-07-14 06:00:00,2019-07-15 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Wieczór 4h,"65,6"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-19 06:00:00,2019-10-20 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 12h,66
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-19 06:00:00,2019-10-20 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 16h,"65,4"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-19 06:00:00,2019-10-20 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Noc 8h,"57,5"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-19 06:00:00,2019-10-20 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Wieczór 4h,"63,4"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-21 06:00:00,2019-10-22 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 12h,"66,4"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-21 06:00:00,2019-10-22 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 16h,"65,8"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-21 06:00:00,2019-10-22 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Noc 8h,"58,5"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-21 06:00:00,2019-10-22 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Wieczór 4h,"63,3"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-22 06:00:00,2019-10-23 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 12h,"66,6"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-22 06:00:00,2019-10-23 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Dzień 16h,"66,3"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-22 06:00:00,2019-10-23 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Noc 8h,"57,8"
mazowieckie,Nasielsk,Pp. nr 1 - ul. Płońska w Nasielsku,"20,794278","52,597111","Państwowy monitoring środowiska, art. 26 Poś",2019-10-22 06:00:00,2019-10-23 06:00:00,ul. Płońska w Nasielsku (DW nr 632),D_14_000216_001,Wieczór 4h,"65,4"
mazowieckie,Nasielsk,Pp. nr 2 - ul. Kolejowa w Nasielsku,"20,792947","52,592642","Państwowy monitoring środowiska, art. 26 Poś",2019-02-18 12:00:00,2019-02-19 12:00:00,ul. Kolejowa w Nasielsku (DW nr 571),D_14_000212_001,Dzień 16h,"63,1"
mazowieckie,Nasielsk,Pp. nr 2 - ul. Kolejowa w Nasielsku,"20,792947","52,592642","Państwowy monitoring środowiska, art. 26 Poś",2019-02-18 12:00:00,2019-02-19 12:00:00,ul. Kolejowa w Nasielsku (DW nr 571),D_14_000212_001,Noc 8h,"55,9"
mazowieckie,Nasielsk,Pp. nr 3 - ul. Młynarska w Nasielsku,"20,807111","52,593722","Państwowy monitoring środowiska, art. 26 Poś",2019-02-28 06:00:00,2019-03-01 06:00:00,ul. Młynarska w Nasielsku (DP nr 2422W),D_14_000214_001,Dzień 16h,"61,3"
mazowieckie,Nasielsk,Pp. nr 3 - ul. Młynarska w Nasielsku,"20,807111","52,593722","Państwowy monitoring środowiska, art. 26 Poś",2019-02-28 06:00:00,2019-03-01 06:00:00,ul. Młynarska w Nasielsku (DP nr 2422W),D_14_000214_001,Noc 8h,"53,4"
mazowieckie,Nasielsk,Pp. nr 4 - ul. Warszawska w Nasielsku,"20,818028","52,589194","Państwowy monitoring środowiska, art. 26 Poś",2019-03-07 06:00:00,2019-03-08 06:00:00,ul. Warszawska w Nasielsku (DW nr 571),D_14_000215_001,Dzień 16h,"66,9"
mazowieckie,Nasielsk,Pp. nr 4 - ul. Warszawska w Nasielsku,"20,818028","52,589194","Państwowy monitoring środowiska, art. 26 Poś",2019-03-07 06:00:00,2019-03-08 06:00:00,ul. Warszawska w Nasielsku (DW nr 571),D_14_000215_001,Noc 8h,"62,2"
mazowieckie,Nasielsk,Pp. nr 5 - ul. P.O.W. W Nasielsku,"20,797694","52,584","Państwowy monitoring środowiska, art. 26 Poś",2019-04-29 14:00:00,2019-04-30 14:00:00,ul. Polskiej Organizacji Wojskowej w Nasielsku (DP nr 2409W),D_14_000213_001,Dzień 16h,"65,8"
mazowieckie,Nasielsk,Pp. nr 5 - ul. P.O.W. W Nasielsku,"20,797694","52,584","Państwowy monitoring środowiska, art. 26 Poś",2019-04-29 14:00:00,2019-04-30 14:00:00,ul. Polskiej Organizacji Wojskowej w Nasielsku (DP nr 2409W),D_14_000213_001,Noc 8h,"55,1"
mazowieckie,Sochaczew,ul. 15-go Sierpnia w Sochaczewie,"20,22815","52,215689",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2019-04-25 10:00:00,2019-04-26 10:00:00,ul. 15 Sierpnia w Sochaczewie (DW nr 705),D_14_000218_001,Dzień 16h,"64,9"
mazowieckie,Sochaczew,ul. 15-go Sierpnia w Sochaczewie,"20,22815","52,215689",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2019-04-25 10:00:00,2019-04-26 10:00:00,ul. 15 Sierpnia w Sochaczewie (DW nr 705),D_14_000218_001,Noc 8h,"57,7"
mazowieckie,Sochaczew,ul. Płocka w Sochaczewie,"20,227697","52,230253","Państwowy monitoring środowiska, art. 26 Poś",2019-07-15 10:00:00,2019-07-16 10:00:00,ul. Płocka w Sochaczewie,D_14_000219_001,Dzień 16h,"65,7"
mazowieckie,Sochaczew,ul. Płocka w Sochaczewie,"20,227697","52,230253","Państwowy monitoring środowiska, art. 26 Poś",2019-07-15 10:00:00,2019-07-16 10:00:00,ul. Płocka w Sochaczewie,D_14_000219_001,Noc 8h,"60,1"
mazowieckie,Sochaczew,ul. Trojanowska w Sochaczewie,"20,261917","52,239917","Państwowy monitoring środowiska, art. 26 Poś",2019-05-06 10:00:00,2019-05-07 10:00:00,ul. Trojanowska w Sochaczewie (DP nr 3804W),D_14_000217_001,Dzień 16h,"66,8"
mazowieckie,Sochaczew,ul. Trojanowska w Sochaczewie,"20,261917","52,239917","Państwowy monitoring środowiska, art. 26 Poś",2019-05-06 10:00:00,2019-05-07 10:00:00,ul. Trojanowska w Sochaczewie (DP nr 3804W),D_14_000217_001,Noc 8h,"59,4"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-04-26 10:00:00,2019-04-29 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Dzień 12h,"67,3"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-04-26 10:00:00,2019-04-29 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Dzień 12h,"67,4"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-04-26 10:00:00,2019-04-29 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Dzień 12h,"68,1"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-04-26 10:00:00,2019-04-29 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Noc 8h,"61,8"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-04-26 10:00:00,2019-04-29 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Noc 8h,"62,1"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-04-26 10:00:00,2019-04-29 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Wieczór 4h,"66,8"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-04-26 10:00:00,2019-04-29 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Wieczór 4h,"66,9"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-04-26 10:00:00,2019-04-29 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Wieczór 4h,"67,9"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Dzień 12h,"65,8"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Dzień 12h,67
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Dzień 12h,"67,2"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Dzień 12h,"67,4"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Noc 8h,"61,2"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Noc 8h,"61,5"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Noc 8h,"61,6"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Noc 8h,"62,3"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Wieczór 4h,"65,6"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Wieczór 4h,"65,7"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Wieczór 4h,"66,2"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-07-11 10:00:00,2019-07-15 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Wieczór 4h,"66,4"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-10-17 10:00:00,2019-10-21 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Dzień 12h,"63,8"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-10-17 10:00:00,2019-10-21 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Dzień 12h,"65,2"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-10-17 10:00:00,2019-10-21 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Dzień 12h,"65,4"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-10-17 10:00:00,2019-10-21 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Noc 8h,"58,9"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-10-17 10:00:00,2019-10-21 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Noc 8h,"59,2"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-10-17 10:00:00,2019-10-21 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Noc 8h,"60,2"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-10-17 10:00:00,2019-10-21 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Noc 8h,"60,5"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-10-17 10:00:00,2019-10-21 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Wieczór 4h,"63,9"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-10-17 10:00:00,2019-10-21 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Wieczór 4h,"65,1"
mazowieckie,Sochaczew,ul. Warszawska w Sochaczewie (Carmen),"20,25575","52,227889","Państwowy monitoring środowiska, art. 26 Poś",2019-10-17 10:00:00,2019-10-21 10:00:00,ul. Warszawska w Sochaczewie (DP),D_14_000221_002,Wieczór 4h,"65,4"
mazowieckie,Sochaczew,ul. Żyrardowska w Sochaczewie,"20,249364","52,21125","Państwowy monitoring środowiska, art. 26 Poś",2019-04-29 11:00:00,2019-04-30 11:00:00,ul. Żyrardowska w Sochaczewie (DW nr 705),D_14_000220_001,Dzień 16h,"66,1"
mazowieckie,Sochaczew,ul. Żyrardowska w Sochaczewie,"20,249364","52,21125","Państwowy monitoring środowiska, art. 26 Poś",2019-04-29 11:00:00,2019-04-30 11:00:00,ul. Żyrardowska w Sochaczewie (DW nr 705),D_14_000220_001,Noc 8h,"59,2"
mazowieckie,,PDH01,"19,732708","52,563517",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_001,Dzień 16h,"56,6"
mazowieckie,,PDH01,"19,732708","52,563517",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_001,Noc 8h,"51,4"
mazowieckie,,PDH02,"19,734742","52,562794",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_002,Dzień 16h,"54,7"
mazowieckie,,PDH02,"19,734742","52,562794",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_002,Noc 8h,"50,1"
mazowieckie,,PDH03,"19,735739","52,560386",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_003,Dzień 16h,"60,5"
mazowieckie,,PDH03,"19,735739","52,560386",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_003,Noc 8h,"55,5"
mazowieckie,,PDH04,"19,738822","52,558636",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_004,Dzień 16h,"57,6"
mazowieckie,,PDH04,"19,738822","52,558636",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_004,Noc 8h,"52,4"
mazowieckie,,PDH05,"19,739906","52,556694",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_005,Dzień 16h,"58,8"
mazowieckie,,PDH05,"19,739906","52,556694",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_005,Noc 8h,"53,1"
mazowieckie,,PDH06,"19,740289","52,554575",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_006,Dzień 16h,"55,8"
mazowieckie,,PDH06,"19,740289","52,554575",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-12-04 06:00:00,2019-12-05 06:00:00,"łącznik pomiędzy węzłem ""Boryszewo"" a węzłem obwodnicy północno-zachodniej ""Bielska"" w Płocku",D_14_000228_006,Noc 8h,"49,6"
