Województwo,Kod punktu pomiarowego,Nazwa punktu pomiarowego,Miejscowość,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Czas odniesienia,Laeq po korekcie [dB]
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-26,2023-10-27,ul. Dworcowa (DW 241),Dzień 12h,68.1
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-26,2023-10-27,ul. Dworcowa (DW 241),Dzień 16h,67.5
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-26,2023-10-27,ul. Dworcowa (DW 241),Noc 8h,58.7
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-26,2023-10-27,ul. Dworcowa (DW 241),Wieczór 4h,65.1
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-28,2023-10-29,ul. Dworcowa (DW 241),Dzień 12h,67
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-28,2023-10-29,ul. Dworcowa (DW 241),Dzień 16h,66.5
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-28,2023-10-29,ul. Dworcowa (DW 241),Noc 8h,57.3
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-28,2023-10-29,ul. Dworcowa (DW 241),Wieczór 4h,64.6
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-30,2023-10-31,ul. Dworcowa (DW 241),Dzień 12h,68.4
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-30,2023-10-31,ul. Dworcowa (DW 241),Dzień 16h,67.9
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-30,2023-10-31,ul. Dworcowa (DW 241),Noc 8h,59.3
kujawsko-pomorskie,D_04_000012_003,"Kcynia, ul. Dworcowa 35",Kcynia,17.492639,52.992667,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-30,2023-10-31,ul. Dworcowa (DW 241),Wieczór 4h,65.3
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-01-31,ul. Okrzei - stacja - ciągły,Dzień 12h,58.3
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-01-31,ul. Okrzei - stacja - ciągły,Dzień 16h,57.7
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-01-31,ul. Okrzei - stacja - ciągły,Noc 8h,48.8
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-01-01,2023-01-31,ul. Okrzei - stacja - ciągły,Wieczór 4h,55.5
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-02-01,2023-02-28,ul. Okrzei - stacja - ciągły,Dzień 12h,58.6
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-02-01,2023-02-28,ul. Okrzei - stacja - ciągły,Dzień 16h,58.3
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-02-01,2023-02-28,ul. Okrzei - stacja - ciągły,Noc 8h,49.9
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-02-01,2023-02-28,ul. Okrzei - stacja - ciągły,Wieczór 4h,56.1
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-03-01,2023-03-31,ul. Okrzei - stacja - ciągły,Dzień 12h,60.2
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-03-01,2023-03-31,ul. Okrzei - stacja - ciągły,Dzień 16h,59.7
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-03-01,2023-03-31,ul. Okrzei - stacja - ciągły,Noc 8h,52.2
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-03-01,2023-03-31,ul. Okrzei - stacja - ciągły,Wieczór 4h,57.4
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-01,2023-04-30,ul. Okrzei - stacja - ciągły,Dzień 12h,60.4
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-01,2023-04-30,ul. Okrzei - stacja - ciągły,Dzień 16h,60
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-01,2023-04-30,ul. Okrzei - stacja - ciągły,Noc 8h,51.8
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-01,2023-04-30,ul. Okrzei - stacja - ciągły,Wieczór 4h,58.7
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-01,2023-05-31,ul. Okrzei - stacja - ciągły,Dzień 12h,58.7
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-01,2023-05-31,ul. Okrzei - stacja - ciągły,Dzień 16h,58.3
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-01,2023-05-31,ul. Okrzei - stacja - ciągły,Noc 8h,50.5
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-01,2023-05-31,ul. Okrzei - stacja - ciągły,Wieczór 4h,56.6
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-01,2023-06-30,ul. Okrzei - stacja - ciągły,Dzień 12h,58.1
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-01,2023-06-30,ul. Okrzei - stacja - ciągły,Dzień 16h,57.4
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-01,2023-06-30,ul. Okrzei - stacja - ciągły,Noc 8h,50.5
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-01,2023-06-30,ul. Okrzei - stacja - ciągły,Wieczór 4h,54.6
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-01,2023-07-31,ul. Okrzei - stacja - ciągły,Dzień 12h,57.1
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-01,2023-07-31,ul. Okrzei - stacja - ciągły,Dzień 16h,56.5
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-01,2023-07-31,ul. Okrzei - stacja - ciągły,Noc 8h,50.3
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-01,2023-07-31,ul. Okrzei - stacja - ciągły,Wieczór 4h,54.4
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-08-01,2023-08-31,ul. Okrzei - stacja - ciągły,Dzień 12h,57.8
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-08-01,2023-08-31,ul. Okrzei - stacja - ciągły,Dzień 16h,57.4
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-08-01,2023-08-31,ul. Okrzei - stacja - ciągły,Noc 8h,51.3
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-08-01,2023-08-31,ul. Okrzei - stacja - ciągły,Wieczór 4h,55.7
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-01,2023-09-30,ul. Okrzei - stacja - ciągły,Dzień 12h,57.1
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-01,2023-09-30,ul. Okrzei - stacja - ciągły,Dzień 16h,56.5
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-01,2023-09-30,ul. Okrzei - stacja - ciągły,Noc 8h,49.7
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-01,2023-09-30,ul. Okrzei - stacja - ciągły,Wieczór 4h,54.2
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-01,2023-10-31,ul. Okrzei - stacja - ciągły,Dzień 12h,61.9
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-01,2023-10-31,ul. Okrzei - stacja - ciągły,Dzień 16h,61.4
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-01,2023-10-31,ul. Okrzei - stacja - ciągły,Noc 8h,54.5
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-10-01,2023-10-31,ul. Okrzei - stacja - ciągły,Wieczór 4h,59.4
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-11-01,2023-11-30,ul. Okrzei - stacja - ciągły,Dzień 12h,61.6
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-11-01,2023-11-30,ul. Okrzei - stacja - ciągły,Dzień 16h,60.8
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-11-01,2023-11-30,ul. Okrzei - stacja - ciągły,Noc 8h,54.1
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-11-01,2023-11-30,ul. Okrzei - stacja - ciągły,Wieczór 4h,58.3
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-12-01,2023-12-31,ul. Okrzei - stacja - ciągły,Dzień 12h,61.5
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-12-01,2023-12-31,ul. Okrzei - stacja - ciągły,Dzień 16h,60.6
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-12-01,2023-12-31,ul. Okrzei - stacja - ciągły,Noc 8h,54.2
kujawsko-pomorskie,D_04_000053_001,"ul. Okrzei, Włocławek, ciagły roczny",Włocławek,19.059194,52.658806,"Państwowy monitoring środowiska, art. 26 Poś",2023-12-01,2023-12-31,ul. Okrzei - stacja - ciągły,Wieczór 4h,57.9
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-20,2023-06-21,ul. Bydgoska 35 (DW 249;394),Dzień 12h,60
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-20,2023-06-21,ul. Bydgoska 35 (DW 249;394),Dzień 16h,59.5
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-20,2023-06-21,ul. Bydgoska 35 (DW 249;394),Noc 8h,48.2
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-20,2023-06-21,ul. Bydgoska 35 (DW 249;394),Wieczór 4h,57.7
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-21,2023-06-22,ul. Bydgoska 35 (DW 249;394),Dzień 12h,60.2
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-21,2023-06-22,ul. Bydgoska 35 (DW 249;394),Dzień 16h,59.9
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-21,2023-06-22,ul. Bydgoska 35 (DW 249;394),Noc 8h,49.7
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-21,2023-06-22,ul. Bydgoska 35 (DW 249;394),Wieczór 4h,58.6
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-24,2023-06-25,ul. Bydgoska 35 (DW 249;394),Dzień 12h,57
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-24,2023-06-25,ul. Bydgoska 35 (DW 249;394),Dzień 16h,57
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-24,2023-06-25,ul. Bydgoska 35 (DW 249;394),Noc 8h,50
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-24,2023-06-25,ul. Bydgoska 35 (DW 249;394),Wieczór 4h,56.9
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-28,2023-07-29,ul. Bydgoska 35 (DW 249;394),Dzień 12h,60
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-28,2023-07-29,ul. Bydgoska 35 (DW 249;394),Dzień 16h,59.5
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-28,2023-07-29,ul. Bydgoska 35 (DW 249;394),Noc 8h,50
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-28,2023-07-29,ul. Bydgoska 35 (DW 249;394),Wieczór 4h,57.7
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-29,2023-07-30,ul. Bydgoska 35 (DW 249;394),Dzień 12h,58.7
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-29,2023-07-30,ul. Bydgoska 35 (DW 249;394),Dzień 16h,58.5
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-29,2023-07-30,ul. Bydgoska 35 (DW 249;394),Noc 8h,51.4
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-29,2023-07-30,ul. Bydgoska 35 (DW 249;394),Wieczór 4h,58.2
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-09,2023-09-10,ul. Bydgoska 35 (DW 249;394),Dzień 12h,59.5
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-09,2023-09-10,ul. Bydgoska 35 (DW 249;394),Dzień 16h,59.1
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-09,2023-09-10,ul. Bydgoska 35 (DW 249;394),Noc 8h,51.6
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-09,2023-09-10,ul. Bydgoska 35 (DW 249;394),Wieczór 4h,57.6
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-11,2023-09-12,ul. Bydgoska 35 (DW 249;394),Dzień 12h,60
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-11,2023-09-12,ul. Bydgoska 35 (DW 249;394),Dzień 16h,59.5
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-11,2023-09-12,ul. Bydgoska 35 (DW 249;394),Noc 8h,50.7
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-11,2023-09-12,ul. Bydgoska 35 (DW 249;394),Wieczór 4h,57.4
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-12,2023-09-13,ul. Bydgoska 35 (DW 249;394),Dzień 12h,59.9
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-12,2023-09-13,ul. Bydgoska 35 (DW 249;394),Dzień 16h,59.8
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-12,2023-09-13,ul. Bydgoska 35 (DW 249;394),Noc 8h,51.1
kujawsko-pomorskie,D_04_000055_001,"Solec Kuj., ul. Bydgoska 35",Solec Kujawski,18.219917,53.083361,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-12,2023-09-13,ul. Bydgoska 35 (DW 249;394),Wieczór 4h,59.3
kujawsko-pomorskie,D_04_000058_002,"Solec Kuj., ul. Toruńska 27",Solec Kujawski,18.235861,53.082944,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-27,2023-06-28,ul. Toruńska (DW 394),Dzień 16h,62.8
kujawsko-pomorskie,D_04_000058_002,"Solec Kuj., ul. Toruńska 27",Solec Kujawski,18.235861,53.082944,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-27,2023-06-28,ul. Toruńska (DW 394),Noc 8h,54.9
kujawsko-pomorskie,D_04_000058_002,"Solec Kuj., ul. Toruńska 27",Solec Kujawski,18.235861,53.082944,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-07,2023-09-08,ul. Toruńska (DW 394),Dzień 16h,62.4
kujawsko-pomorskie,D_04_000058_002,"Solec Kuj., ul. Toruńska 27",Solec Kujawski,18.235861,53.082944,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-07,2023-09-08,ul. Toruńska (DW 394),Noc 8h,54.4
kujawsko-pomorskie,D_04_000059_002,"Solec Kuj., ul. 23 Stycznia 13",Solec Kujawski,18.224694,53.08025,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-13,2023-06-14,ul. 23 Stycznia (DW 249),Dzień 12h,59.9
